timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;storage_SOC_MWh
348;10.472649553922096;1.7550962428721915;435.1925;31.59790147552674
349;10.737921331713503;1.7995527577345036;440.0725;31.594741685379187
350;10.522404595101682;1.7634346185037466;448.175;31.59158221121065
351;10.473593539350295;1.7552544440293893;457.03;31.58842305298953
352;10.737439036651395;1.7994719306002522;458.68;31.58526421068423
353;10.522204172870648;0.08751544459675063;451.5325;21.055789894789477
354;10.474525274333603;0.07952500671798929;449.0825;10.527368526326315
355;10.73695971530125;0.12350601639190543;453.56;0.0
356;10.522008602905288;1.7633682547423586;462.34000000000003;0.0
357;10.475445005843191;1.7555647286301252;471.7275;0.0
358;10.736483355565229;2.0110627025210364;472.9225;1.2003408122130328
359;10.521817761644952;2.0110627025210364;468.7225;2.6044939045691073
360;10.476352974026005;2.0110627025210364;453.04499999999996;4.051698129853945
361;10.736009944550107;2.0110627025210364;454.5925;5.252083512718358
362;10.521631529448307;2.0110627025210364;460.0525;6.656008351391195
363;10.477249412444701;2.0110627025210364;456.0375;8.10195580873359
364;10.735539468631357;2.0110627025210364;444.865;9.302383117952928
365;10.52144979044172;2.0110627025210364;437.1875;10.7060755787215
366;10.478134548307361;2.0110627025210364;423.2;12.150777150271633
367;10.7350719135131;2.0110627025210364;400.7;13.35124375471916
368;10.52127243237456;1.7632448809842718;390.305;13.34990863034369
369;10.479008602687472;0.08027636125429104;379.53999999999996;2.822257850006972
370;10.73460726428414;1.798997357951101;364.2375;2.821975624221971
371;10.521099346481083;2.0110627025210364;350.945;4.226649047502519
372;10.47987179073467;2.0110627025210364;346.8075;5.670348181399833
373;10.734145505470346;2.0110627025210364;352.7125;6.872342916384864
374;10.520930427348578;2.0110627025210364;369.645;8.276771776112076
375;10.480724321876682;2.0110627025210364;389.275;9.719255993151616
376;10.733686621083631;2.0110627025210364;395.945;10.921281777522852
377;10.520765572791387;1.7631599371173439;392.22749999999996;10.9201896493451
378;10.481566400012936;0.08070501882111172;393.3275;0.3927818409064816
379;10.733230594667763;1.7362384419074723;401.8125;-0.0
380;10.520604683730575;1.7631329739515569;405.595;0.0
381;10.482398223700196;2.0110627025210364;416.29999999999995;1.4417216874848138
382;10.732777409341193;2.0110627025210364;424.73;2.645438976441932
383;10.52044766407887;2.0110627025210364;423.5175;4.05074915166936
384;10.48321998633066;2.0110627025210364;419.19;5.4912850897400665
385;10.732327047837094;2.0110627025210364;418.4775;6.695025265785853
386;10.520294420630677;2.0110627025210364;425.6775;8.100076063660131
387;10.484031876302822;2.0110627025210364;431.16499999999996;9.539435773566083
388;10.731879492540834;2.0110627025210364;434.2725;10.743196312074936
389;10.520144862956883;2.0110627025210364;435.88;12.147984372634689
390;10.484834077185495;2.0110627025210364;436.075;13.586177200871205
391;10.731434725524966;2.0110627025210364;425.12;14.7899555939024
392;10.519998903304181;1.7630314520831036;423.3125;14.78847659834301
393;10.48562676787529;0.08138549001831978;419.585;4.260681961209492
394;10.730992728582011;1.7983916031229774;407.9275;4.260255893013372
395;10.519856456498749;2.0110627025210364;399.6025;5.665966233750259
396;10.486410122747863;2.0110627025210364;396.41999999999996;7.103310020516415
397;10.730553483255035;2.0110627025210364;398.5375;8.308573880422081
398;10.519717439854011;2.0110627025210364;404.9375;9.714011455172729
399;10.487184311803224;2.0110627025210364;416.785;11.15021495781415
400;10.7301169708663;2.0110627025210364;417.645;12.355488813995382
401;10.519581773082313;1.7629615458304961;416.485;12.354253265113982
402;10.487949500805373;1.4670002989098485;429.85749999999996;10.527368526326315
403;10.729683172544016;0.12228655108004105;441.45500000000004;-0.0
404;10.519449378210302;1.7629393579647372;452.5025;0.0
405;10.488705851416519;1.757787094624826;461.47;-0.0
406;10.729252069247329;2.0110627025210364;468.9375;1.2072105342150379
407;10.519320179497859;2.0110627025210364;474.61;2.6137356426386504
408;10.489453521326173;2.0110627025210364;470.285;4.048493423814522
409;10.728823641789717;2.0110627025210364;474.67;5.255706114771909
410;10.51919410336035;2.0110627025210364;472.1075;6.6619461459681
411;10.490192664375277;2.0110627025210364;473.195;8.09559692019699
412;10.728397870860807;2.0110627025210364;466.3425;9.302809383187203
413;10.519071078294148;2.0110627025210364;468.29;10.708761577869444
414;10.490923430675622;2.0110627025210364;464.68;12.141313442569816
415;10.727974737046784;2.0110627025210364;470.9225;13.348523311031114
416;10.51895103480511;2.0110627025210364;473.62;14.754184975635157
417;10.491645966724803;2.0110627025210364;454.425;16.18564588874903
418;10.727554220849425;2.0110627025210364;428.6775;17.3928508143532
419;10.518833905340047;2.0110627025210364;398.83500000000004;18.79821931919872
420;10.492360415516867;2.0110627025210364;397.905;20.228597102525775
421;10.727136302703881;2.0110627025210364;393.1375;21.435794755246835
422;10.51871962422091;2.0110627025210364;407.2875;22.840867532761443
423;10.493066916648813;2.0110627025210364;438.395;24.270169875191797
424;10.726720962995296;2.0110627025210364;450.40999999999997;25.477357943358747
425;10.51860812758163;2.0110627025210364;435.7125;26.88213248636186
426;10.493765606423196;1.7586350516729778;436.58500000000004;26.879444273113226
427;10.726308182074263;0.5006901400101242;448.65999999999997;18.730763811195036
428;10.51849935330746;0.08689455922649252;456.74;8.202574945340233
429;10.494456617946984;1.7587508572981865;462.18;8.2017546878457
430;10.725897940271265;2.0110627025210364;474.07;9.411331469119212
431;10.51839324097675;2.0110627025210364;490.285;10.817916757044388
432;10.49514008122678;2.0110627025210364;488.40250000000003;12.246451888203245
433;10.725490217910163;2.0110627025210364;496.4975;13.45601153599977
