Datum,S1_Lastfolge,S2_Kosten,S2_Kosten_TES_SOC_MWh,S2_Kosten_TES_charge_MW,S2_Kosten_TES_discharge_MW,S3_Kosten_Emissionen,S3_Kosten_Emissionen_TES_SOC_MWh,S3_Kosten_Emissionen_TES_charge_MW,S3_Kosten_Emissionen_TES_discharge_MW
2025-06-12 04:00:00,3.0339277099127453,2.0110627025210364,15.928842291080155,1.3812530153053917,0.0,2.0110627025210364,10.528421368463162,1.3812530153053917,0.0
2025-06-12 05:00:00,3.0113478504728066,2.0110627025210364,17.314517804028963,1.4602825233451746,0.0,1.7663360593674708,10.527368526326315,0.0,0.0
2025-06-12 06:00:00,3.0292369733036755,0.10094351701418385,6.786470562774879,0.0,10.0,0.10094351701418385,0.0,0.0,10.0
2025-06-12 07:00:00,3.0339209041507713,1.7795765087148174,6.785791915718601,0.0,0.0,2.0110627025210364,1.3122129936986842,1.381276835472299,0.0
2025-06-12 08:00:00,3.0113523145942085,2.0110627025210364,8.172366890501287,1.4602668989202705,0.0,2.0110627025210364,2.6993353263735713,1.4602668989202705,0.0
2025-06-12 09:00:00,3.029239907995261,2.0110627025210364,9.499326959727993,1.397660322016586,0.0,2.0110627025210364,4.026842698756691,1.397660322016586,0.0
2025-06-12 10:00:00,3.033914106540334,2.0110627025210364,10.81061262278541,1.3813006271088302,0.0,2.0110627025210364,5.3386756102402035,1.3813006271088302,0.0
2025-06-12 11:00:00,3.011356775317041,3.4285714285714284,12.196770283593969,1.4602512863903545,0.0,2.0110627025210364,6.725380464750017,1.4602512863903545,0.0
2025-06-12 12:00:00,3.0292428370243987,3.4285714285714284,13.523318173459483,1.3976500704146044,0.0,3.4285714285714284,8.052475493597417,1.3976500704146044,0.0
2025-06-12 13:00:00,3.0339073170662068,3.4285714285714284,14.834224012397,1.3813243902682757,0.0,3.4285714285714284,9.363928416802919,1.3813243902682757,0.0
2025-06-12 14:00:00,3.011361232645425,3.4285714285714284,16.219964491449723,1.4602356857410133,0.0,3.4285714285714284,10.750215925415201,1.4602356857410133,0.0
2025-06-12 15:00:00,3.0292457604042897,3.4285714285714284,17.546100341656313,1.3976398385849862,0.0,2.0110627025210364,12.076898750478398,1.3976398385849862,0.0
2025-06-12 16:00:00,3.0339005357132023,3.4285714285714284,18.85662645037575,1.3813481250037913,0.0,2.0110627025210364,13.387971779356953,1.3813481250037913,0.0
2025-06-12 17:00:00,3.011365686583471,2.0110627025210364,20.24194987984067,1.4602200969578512,0.0,2.0110627025210364,14.773842074288977,1.4602200969578512,0.0
2025-06-12 18:00:00,3.0292486781480927,2.0110627025210364,21.56767383001028,1.3976296264816774,0.0,2.0110627025210364,16.10011283523914,1.3976296264816774,0.0
2025-06-12 19:00:00,3.0338937624661733,0.10367500305532637,11.039201273153596,0.0,10.0,0.8925851404175968,10.527368526326315,0.0,5.292577582747836
2025-06-12 20:00:00,3.0113701371352843,0.09046354639701147,0.5117815635525975,0.0,10.0,0.09046354639701147,0.0,0.0,10.0
2025-06-12 21:00:00,3.029251590268933,1.6953655264060095,0.0,0.0,0.4861438661264302,1.776837676174863,0.0,0.0,0.0
2025-06-12 22:00:00,3.0338869973100073,1.7795566203198279,0.0,0.0,0.0,1.7795566203198279,0.0,0.0,0.0
2025-06-12 23:00:00,3.0113745843049626,2.0110627025210364,1.3871795071859996,1.4601889549326312,0.0,2.0110627025210364,1.3871795071859996,1.4601889549326312,0.0
2025-06-13 00:00:00,3.0292544967798904,2.0110627025210364,2.714769587442146,1.397609261270384,0.0,2.0110627025210364,2.714769587442146,1.397609261270384,0.0
2025-06-13 01:00:00,3.0338802402296365,2.0110627025210364,4.026846311719861,1.3814191591962732,0.0,2.0110627025210364,4.026846311719861,1.3814191591962732,0.0
2025-06-13 02:00:00,3.0113790280966026,2.0110627025210364,5.413608358667486,1.4601734016618906,0.0,2.0110627025210364,5.413608358667486,1.4601734016618906,0.0
2025-06-13 03:00:00,3.029257397694011,2.0110627025210364,6.740786150499032,1.3975991080709615,0.0,2.0110627025210364,6.740786150499032,1.3975991080709615,0.0
2025-06-13 04:00:00,3.0338734912100276,2.0110627025210364,8.05248271361064,1.3814427807649032,0.0,2.0110627025210364,8.05248271361064,1.3814427807649032,0.0
2025-06-13 05:00:00,3.011383468514287,2.0110627025210364,9.438827432529276,1.4601578601999972,0.0,2.0110627025210364,9.438827432529276,1.4601578601999972,0.0
2025-06-13 06:00:00,3.0292602930242998,2.0110627025210364,10.765593075480227,1.3975889744149512,0.0,2.0110627025210364,10.765593075480227,1.3975889744149512,0.0
2025-06-13 07:00:00,3.033866750236187,2.0110627025210364,12.076909571637357,1.3814663741733444,0.0,2.0110627025210364,12.076909571637357,1.3814663741733444,0.0
2025-06-13 08:00:00,3.011387905562098,2.0110627025210364,13.462837094686218,1.4601423305326584,0.0,2.0110627025210364,13.462837094686218,1.4601423305326584,0.0
2025-06-13 09:00:00,3.0292631827837226,2.0110627025210364,14.789190728220872,1.3975788602569708,0.0,2.0110627025210364,14.789190728220872,1.3975788602569708,0.0
2025-06-13 10:00:00,3.0338600172931613,2.0110627025210364,16.10012725164829,1.3814899394739353,0.0,2.0110627025210364,16.10012725164829,1.3814899394739353,0.0
2025-06-13 11:00:00,3.01139233924411,3.4285714285714284,17.48563771093646,1.4601268126456173,0.0,2.0110627025210364,17.48563771093646,1.4601268126456173,0.0
2025-06-13 12:00:00,3.0292660669852105,3.4285714285714284,18.81157947443954,1.397568765551764,0.0,2.0110627025210364,18.81157947443954,1.397568765551764,0.0
