timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;network_loss_MW;storage_SOC_MWh;j1_to_j2_m_dot;j1_to_j2_velocity;j1_to_j2_delta_p_total;j1_to_j2_Q_consumer;j2_to_j3_m_dot;j2_to_j3_velocity;j2_to_j3_delta_p_total;j2_to_j3_Q_consumer;j3_to_j4_m_dot;j3_to_j4_velocity;j3_to_j4_delta_p_total;j3_to_j4_Q_consumer;j3_to_j9_m_dot;j3_to_j9_velocity;j3_to_j9_delta_p_total;j3_to_j9_Q_consumer;j4_to_j5_m_dot;j4_to_j5_velocity;j4_to_j5_delta_p_total;j4_to_j5_Q_consumer;j5_to_j6_m_dot;j5_to_j6_velocity;j5_to_j6_delta_p_total;j5_to_j6_Q_consumer;j5_to_j7_m_dot;j5_to_j7_velocity;j5_to_j7_delta_p_total;j5_to_j7_Q_consumer;j7_to_j8_m_dot;j7_to_j8_velocity;j7_to_j8_delta_p_total;j7_to_j8_Q_consumer;j9_to_j10_m_dot;j9_to_j10_velocity;j9_to_j10_delta_p_total;j9_to_j10_Q_consumer;j10_to_j11_m_dot;j10_to_j11_velocity;j10_to_j11_delta_p_total;j10_to_j11_Q_consumer;j11_to_j12_m_dot;j11_to_j12_velocity;j11_to_j12_delta_p_total;j11_to_j12_Q_consumer;j12_to_j13_m_dot;j12_to_j13_velocity;j12_to_j13_delta_p_total;j12_to_j13_Q_consumer;j13_to_j14_m_dot;j13_to_j14_velocity;j13_to_j14_delta_p_total;j13_to_j14_Q_consumer;j13_to_j15_m_dot;j13_to_j15_velocity;j13_to_j15_delta_p_total;j13_to_j15_Q_consumer;j_1_T_supply;j_1_T_return;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_2_m_dot_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_3_m_dot_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_4_m_dot_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_5_m_dot_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_7_m_dot_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_9_m_dot_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_10_m_dot_demand;j_11_T_supply;j_11_T_return;j_11_Q_demand;j_11_m_dot_demand;j_12_T_supply;j_12_T_return;j_12_Q_demand;j_12_m_dot_demand;j_13_T_supply;j_13_T_return;j_13_Q_demand;j_13_m_dot_demand;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand
628;10.571667900823766;15.11747741797422;153.85;0.058589999999999996;208.1629759829142;41.69321508529927;0.060078599132810856;0.0033554536749708184;10.471667900823764;40.49875736910243;0.05835742348910797;0.009312354812091696;10.171667900823765;16.029208112606575;0.023097579945405584;0.003194346162662473;4.0258959095622675;23.67324411236462;0.03411239311456712;0.00816520047955064;5.945771991261498;9.695647877317185;0.013971120743806905;0.001783547328996626;2.4351589208669844;6.18603656424756;0.008913882275665046;0.0007112140113562536;1.5536849434764173;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.87693896823339;0.032964942685431854;0.0035069087963225374;5.745771991261498;22.478786396167774;0.03239121747086422;0.003962755328882326;5.645771991261498;22.080633824102158;0.03181749225629659;0.004231049502167101;5.545771991261498;20.88617610790531;0.0300963166125937;0.003521909390835433;5.245771991261497;7.225433086103158;0.010411619661684437;0.0009968572016506375;1.8147397739056692;1.0838149629154739;0.0015617429492526657;0.0001038392918386081;0.2722109660858504;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5907369886952833;6.333560235289391;100.0;40.0;0.6814739773905669;2.7133061689383937;100.0;40.0;1.5536849434764173;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.158821251269978;12.576928058886677;100.0;40.0;1.8147397739056692;100.0;40.0;0.2722109660858504
629;10.35084809139997;15.062324241311872;156.12;0.058589999999999996;255.6421596853159;40.81401533444804;0.058811700207386346;0.0032846960222210455;10.250848091399968;39.61955761825119;0.05709052456368346;0.009110190089949486;9.950848091399969;15.943425327768246;0.02297396967615064;0.0031772511254250873;4.004350705322272;22.87982714635171;0.03296910445839755;0.007891540960786647;5.746497386077696;9.620587940583647;0.013862961758208829;0.0017697397989202758;2.4163068671569885;6.132422323723604;0.008836625857380705;0.0007050499354293115;1.5402191908264204;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.08352200222048;0.031821654029262285;0.003385282343538541;5.546497386077696;21.685369430154864;0.031247928814694657;0.0038228849081807293;5.446497386077696;21.28721685808925;0.030674203600127025;0.004079016436187105;5.346497386077695;20.0927591418924;0.02895302795642413;0.003388120292773037;5.046497386077696;7.0109761240073345;0.010102593988547074;0.0009672696372013156;1.760876763305682;1.0516464186011;0.001515389098282061;0.00010075725387513706;0.2641315144958523;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5880438381652842;6.3228373871846;100.0;40.0;0.6760876763305682;2.6918604727288113;100.0;40.0;1.5402191908264204;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.021489108276162;12.03013659928397;100.0;40.0;1.760876763305682;100.0;40.0;0.2641315144958523
630;10.824278276017752;15.180570782134664;147.08;0.058589999999999996;303.1165954693474;42.69898979143873;0.061527888549912646;0.0034363980307132065;10.72427827601775;41.50453207524188;0.05980671290620976;0.009543624399927087;10.424278276017752;16.122966835439268;0.023232683288065666;0.003213030667498442;4.049444350388926;24.585260095671387;0.03542657918900883;0.008479766295241475;6.174833925628826;9.777686759795792;0.014089336168634477;0.0017986386598256778;2.455763806590311;6.244635766017993;0.008998321864827597;0.000717951212619223;1.568402718993079;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.788954951540155;0.03427912875987357;0.003646715825518465;5.974833925628825;23.39080237947454;0.03370540354530594;0.004123533412457641;5.874833925628825;22.992649807408924;0.03313167833073831;0.00440580828866201;5.774833925628825;21.798192091212076;0.031410502687035415;0.0036756971229509527;5.4748339256288245;7.459829893184885;0.010749378018334633;0.0010291957677128903;1.8736108759723158;1.118974483977733;0.001612406702750195;0.00010720789247009277;0.28104163139584737;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936805437986157;6.345280075643477;100.0;40.0;0.6873610875972316;2.7367458496465664;100.0;40.0;1.568402718993079;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3201814182606624;13.219387714049459;100.0;40.0;1.8736108759723158;100.0;40.0;0.28104163139584737
631;10.571127499088783;15.117342444248646;157.07;0.058589999999999996;350.5862838098004;41.69106346189195;0.06007549871179729;0.0033552805131588925;10.471127499088782;40.496605745695106;0.058354323068094405;0.009311860064057617;10.171127499088783;16.029002543843436;0.023097283727344934;0.0031943051963349367;4.025844278911717;23.67129805772044;0.03410958891161421;0.00816452926075872;5.945283220177065;9.695468004649438;0.013970861553003835;0.001783514240809;2.435113744047753;6.185908083770598;0.008913697139377138;0.0007111992398439206;1.5536526743198233;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.874992913589207;0.03296213848247895;0.0035066104768594624;5.745283220177065;22.47684034152359;0.032388413267911316;0.003962412261499789;5.645283220177065;22.078687769457975;0.031814688053343684;0.004230676602838257;5.5452832201770645;20.884230053261128;0.030093512409640793;0.0035215812394260504;5.245283220177065;7.224919164195308;0.010410879116532806;0.0009967862983914387;1.8146106972792935;1.083737874629296;0.0015616318674799208;0.00010383190608244154;0.272191604591894;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5907305348639647;6.333534539193999;100.0;40.0;0.6814610697279293;2.713254776747608;100.0;40.0;1.5536526743198233;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.158480918305878;12.575573014436525;100.0;40.0;1.8146106972792935;100.0;40.0;0.272191604591894
632;10.351761284032996;0.0001831909214332217;165.32;0.058589999999999996;339.6982238298058;40.817651234404345;0.05881693942377959;0.0032849886380302423;10.251761284032995;39.6231935182075;0.057095763780076705;0.009111026135118622;9.951761284032996;15.943787447390237;0.022974491479028237;0.00317732328965284;4.004441655286532;22.883100926686037;0.03297382187191321;0.007892670128915397;5.747319628746465;9.620904795252889;0.013863418335726725;0.001769798085411922;2.4163864483757154;6.132648648487348;0.008836951984179203;0.0007050759561845107;1.5402760345540822;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.086795782554805;0.031826371442777945;0.0033857841960402073;5.547319628746465;21.68864321048919;0.03125264622821032;0.0038234620385576455;5.447319628746465;21.290490638423574;0.030678921013642686;0.004079643751814187;5.347319628746464;20.096032922226726;0.028957745369939794;0.0033886723305248698;5.047319628746465;7.011881423062308;0.010103898495741058;0.0009673945368262714;1.761104138216329;1.0517822134593462;0.0015155847743611587;0.00010077026425273664;0.26416562073244937;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5880552069108165;6.3228826521373485;100.0;40.0;0.676110413821633;2.6919510026343088;100.0;40.0;1.5402760345540822;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.022049869797686;12.032369285705073;100.0;40.0;1.761104138216329;100.0;40.0;0.26416562073244937
633;10.823977183429534;0.0001916290486323108;167.64;0.058589999999999996;328.3141832880233;42.69779098355444;0.061526161105814846;0.0034363015511226364;10.723977183429533;41.5033332673576;0.05980498546211196;0.009543348743954036;10.423977183429534;16.122857845822892;0.023232526237489007;0.0032130089477378403;4.049416976556878;24.584170277403476;0.03542500879548769;0.008479390403175245;6.174560206872657;9.77759139388146;0.014089198749379897;0.0017986211169421144;2.4557398544872675;6.244567647507757;0.008998223708217182;0.0007179433809747751;1.5683856103480482;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.787865133272245;0.03427755836635243;0.003646548762377918;5.974560206872657;23.38971256120663;0.0337038331517848;0.004123341289846013;5.874560206872657;22.991559989141013;0.03313010793721717;0.004405599459736326;5.774560206872657;21.797102272944166;0.031408932293514276;0.0036755133534963516;5.474560206872656;7.459557419143945;0.010748985391892986;0.001029158175819541;1.873542441392193;1.1189336128715917;0.0016123478087839479;0.00010720397664786888;0.28103136620882896;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936771220696095;6.345266451941431;100.0;40.0;0.6873542441392193;2.736718602242472;100.0;40.0;1.5683856103480482;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3199863992716354;13.218611240928633;100.0;40.0;1.873542441392193;100.0;40.0;0.28103136620882896
634;10.570592267747948;0.00018710125922628566;170.61;0.058589999999999996;317.1980021141704;41.688932424541925;0.06007242795463867;0.003355109008104819;10.47059226774795;40.49447470834508;0.05835125231093578;0.009311370049617412;10.170592267747951;16.02879892082508;0.023096990313040733;0.0031942646177609514;4.025793136954427;23.669370643388767;0.03410681156875978;0.008163864471245692;5.944799130793522;9.695289834508376;0.013970604815487661;0.0017834814658069353;2.435068994835124;6.185780819384124;0.008913513755437013;0.0007111846081465701;1.5536207105965167;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.873065499257535;0.03295936113962452;0.003506315014853672;5.744799130793522;22.47491292719192;0.03238563592505689;0.0039620724801931306;5.644799130793523;22.076760355126304;0.031811910710489257;0.004230307275331018;5.544799130793522;20.882302638929456;0.030090735066786365;0.003521256231219681;5.244799130793522;7.2244101066494135;0.010410145580772304;0.0009967160662441568;1.8144828423860666;1.0836615159974121;0.0015615218371158458;0.00010382459023376636;0.27217242635791;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5907241421193032;6.333509086316703;100.0;40.0;0.6814482842386067;2.713203870993019;100.0;40.0;1.5536207105965167;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1581438620495454;12.574231016282631;100.0;40.0;1.8144828423860666;100.0;40.0;0.27217242635791
635;10.35266805901393;15.062778806486955;159.48;0.058589999999999996;364.66628231395896;40.82126158231379;0.05882214182048461;0.0032852791974206826;10.252668059013931;39.626803866116944;0.057100966176781724;0.009111856304805594;9.95266805901393;15.944146961561977;0.022975009527534746;0.0031773949346590594;4.004531950865906;22.886351760423732;0.03297850622011171;0.007893791382473547;5.7481361081480244;9.62121937015316;0.013863871628169917;0.0017698559525323298;2.4164654570076674;6.132873344844685;0.00883727576449577;0.0007051017897204071;1.540332469291191;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.0900466162925;0.03183105579097645;0.003386282530954941;5.548136108148024;21.691894044226885;0.031257330576408816;0.0038240351237095894;5.448136108148025;21.29374147216127;0.030683605361841185;0.004080266670457605;5.348136108148024;20.09928375596442;0.02896242971813829;0.0033892204989310767;5.048136108148024;7.012780208491657;0.01010519361700733;0.0009675185377985741;1.7613298771647645;1.0519170312737485;0.0015157790425510997;0.00010078318102068482;0.2641994815747147;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5880664938582383;6.322927591408817;100.0;40.0;0.6761329877164765;2.6920408811772436;100.0;40.0;1.540332469291191;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.0226067494085447;12.034586516199015;100.0;40.0;1.7613298771647645;100.0;40.0;0.2641994815747147
636;10.8236767299374;15.180420536659286;155.62;0.058589999999999996;412.1298156857276;42.69659472024765;0.06152443732837243;0.0034362052763186723;10.7236767299374;41.50213700405081;0.05980326168466954;0.009543073673085564;10.423676729937402;16.122749080997252;0.023232369510828663;0.0032129872727741757;4.049389659183269;24.58308277892232;0.03542344174470561;0.008479015311232727;6.17428707075413;9.777496224659028;0.0140890616135521;0.0017986036102406934;2.4557159517853617;6.244499669491733;0.008998125754054469;0.0007179355654830693;1.5683685369895437;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.78677763479109;0.03427599131557035;0.0036463820548479093;5.97428707075413;23.388625062725474;0.03370226610100272;0.0041231495761865035;5.8742870707541295;22.990472490659858;0.03312854088643509;0.004405391075323816;5.77428707075413;21.79601477446301;0.031407365242732195;0.003675329975213342;5.47428707075413;7.4592855070798505;0.01074859357524213;0.001029120661459353;1.8734741479581751;1.1188928260619775;0.0016122890362863195;0.00010720006890201595;0.28102112219372627;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936737073979086;6.3452528563382256;100.0;40.0;0.6873474147958175;2.7366914110360625;100.0;40.0;1.5683685369895437;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.319791800602229;13.217836441321184;100.0;40.0;1.8734741479581751;100.0;40.0;0.28102112219372627
637;10.570062139993476;15.117076354269917;157.36;0.058589999999999996;459.58860270415903;41.68682170725226;0.06006938647804184;0.0033549391384012726;10.470062139993477;40.49236399105541;0.05834821083433895;0.009310884707607279;10.170062139993478;16.028597218738767;0.02309669966673862;0.0031942244219957654;4.0257424774584285;23.66746162818541;0.03410406073846506;0.008163206027824084;5.944319662535047;9.695113345182854;0.013970350499973312;0.0017834489999965929;2.4350246677761254;6.185654755580181;0.008913332101498195;0.0007111701144812388;1.5535890484115182;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.87115648405418;0.0329566103093298;0.003506022373332957;5.744319662535047;22.473003911988563;0.03238288509476217;0.0039617359424443084;5.644319662535048;22.074851339922947;0.03180915988019454;0.004229941473430125;5.544319662535047;20.8803936237261;0.030087984236491644;0.003520934325546895;5.244319662535047;7.223905851433641;0.01040941896501703;0.0009966464966505667;1.8143561936460733;1.0835858777150462;0.0015614128447525547;0.00010381734340110073;0.272153429046911;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5907178096823036;6.333483873555915;100.0;40.0;0.6814356193646074;2.713153445471442;100.0;40.0;1.5535890484115182;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1578100398420634;12.572901894577415;100.0;40.0;1.8143561936460733;100.0;40.0;0.272153429046911
638;10.35356848774575;10.922280537340827;166.8;0.058589999999999996;491.2919977726832;40.82484666246915;0.05882730780715827;0.003285567723272138;10.253568487745751;39.630388946272305;0.057106132163455385;0.009112680664381178;9.953568487745752;15.944503899867634;0.022975523864300018;0.0031774660663393627;4.004621599490755;22.88957990227344;0.03298315787002011;0.013421338175832652;5.748946888254997;9.62153169117061;0.01386432167283953;0.0017699134050433443;2.4165438995544104;6.133096431285721;0.008837597224974065;0.0007051274381628242;1.5403884996817216;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.093274758142208;0.03183570744088485;0.003386777387328175;5.548946888254997;21.695122186076592;0.031261982226317216;0.0038246042085388083;5.448946888254997;21.296969614010976;0.030688257011749584;0.004080885240924147;5.348946888254996;20.10251189781413;0.02896708136804669;0.003389764840941634;5.048946888254997;7.013672554255798;0.010106479458920506;0.000967641650322176;1.7615539987268862;1.0520508831383697;0.0015159719188380758;0.00010079600524189336;0.2642330998090329;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5880776999363442;6.322972208697023;100.0;40.0;0.6761553998726886;2.6921301157536575;100.0;40.0;1.5403884996817216;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.023159789719077;12.03678846041996;100.0;40.0;1.7615539987268862;100.0;40.0;0.2642330998090329
639;10.823376918848263;4.995144827430886;179.84;0.058589999999999996;500.00000000000006;42.69540101468491;0.06152271723655797;0.003436109207360951;10.723376918848261;41.50094329848807;0.059801541592855084;0.009542799190349215;10.423376918848263;16.122640542201218;0.023232213109869802;0.003212965642854333;4.049362398579258;24.581997612155618;0.035421878053850026;0.00847864102352793;6.174014520269005;9.777401253212497;0.014088924762713095;0.0017985861399208206;2.4556920987568507;6.244431832744212;0.008998028003455182;0.0007179277662331261;1.5683514991120362;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.785692468024386;0.03427442762471476;0.003646215704756889;5.974014520269005;23.38753989595877;0.03370070241014713;0.00412295827358183;5.874014520269005;22.989387323893155;0.0331269771955795;0.007488811334107068;5.774014520269005;21.794929607696307;0.031405801551876604;0.00367514699011322;5.474014520269004;7.459014160089762;0.010748202572844976;0.0010290832250596253;1.8734059964481444;1.1188521240134641;0.0016122303859267464;0.00010719616927704432;0.28101089946722163;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936702998224073;6.345239288988721;100.0;40.0;0.6873405996448144;2.736664276337054;100.0;40.0;1.5683514991120362;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3195976243536385;13.217063323593083;100.0;40.0;1.8734059964481444;100.0;40.0;0.28101089946722163
640;10.569537050146138;0.00018708240332149026;220.84;0.058589999999999996;488.86776099984627;41.68473104851942;0.060066373905188514;0.0033547708830025495;10.469537050146137;40.49027333232257;0.058345198261485626;0.009310403977896642;10.169537050146138;16.028397413185107;0.023096411753279842;0.003194184604176998;4.025692294295571;23.665570775006238;0.034101336079070524;0.008162553848713689;5.9438447558505665;9.6949385153234;0.01397009857569688;0.0017834168394506654;2.434980757508625;6.1855298771091425;0.008913152155586456;0.000711155757094664;1.5535576839347323;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.869265630875006;0.03295388564993527;0.0035057325159505597;5.743844755850566;22.47111305880939;0.032380160435367636;0.003961402606454551;5.643844755850567;22.072960486743774;0.031806435220800004;0.004229579151702128;5.543844755850566;20.878502770546927;0.03008525957709711;0.0035206154824262577;5.243844755850566;7.223406337549487;0.010408699181370076;0.000996577581195007;1.8142307357389291;1.083510950632423;0.0015613048772055113;0.00010381016470781326;0.27213461036083936;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5907115367869464;6.333458897861708;100.0;40.0;0.6814230735738929;2.7131034940830263;100.0;40.0;1.5535576839347323;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1574794097507985;12.57158548236502;100.0;40.0;1.8142307357389291;100.0;40.0;0.27213461036083936
641;10.35446264053707;0.00018323919254982718;235.36;0.058589999999999996;477.96302933897044;40.82840675480598;0.05883243778717883;0.0032858542381137106;10.25446264053707;39.63394903860914;0.05711126214347594;0.009113499278214246;9.954462640537072;15.94485829142985;0.02297603453128885;0.003177536690497393;4.004710608475521;22.892785603048058;0.032987777183051833;0.007896010495943257;5.74975203206155;9.621841783787549;0.01386476850645476;0.0017699704476325225;2.4166217824160805;6.133317926012106;0.008837916391842086;0.0007051529036044217;1.5404441302972005;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.096480458916826;0.03184032675391657;0.003387268803608146;5.54975203206155;21.69832788685121;0.03126660153934894;0.0038251693372607747;5.44975203206155;21.300175314785594;0.03069287632478131;0.0040814995112741104;5.3497520320615495;20.105717598588747;0.028971700681078415;0.003390305398849602;5.04975203206155;7.014558533161339;0.010107756126392593;0.0009677638844418438;1.761776521188802;1.0521837799742009;0.001516163418958889;0.0001008087379626921;0.2642664781783203;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5880888260594401;6.323016507642301;100.0;40.0;0.6761776521188803;2.6922187136442117;100.0;40.0;1.5404441302972005;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.023709032694428;12.038975285453208;100.0;40.0;1.761776521188802;100.0;40.0;0.2642664781783203
642;10.82307775329418;0.00019161297655733816;236.78;0.058589999999999996;466.56610908520076;42.6942098793366;0.061521000848340904;0.003436013345253083;10.723077753294179;41.49975216313975;0.059799825204638016;0.009542525298612449;10.42307775329418;16.122532230610542;0.02323205703630665;0.0032129440582126206;4.049335195040143;24.580914788397983;0.03542031773919611;0.008478267543956515;6.1737425582540375;9.777306480570655;0.014088788198345335;0.0017985687061717447;2.4556682956601255;6.244364138000038;0.00899793045747821;0.0007179199833094315;1.5683344969000896;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.78460964426675;0.034272867310060844;0.00364604971383626;5.973742558254037;23.386457072201136;0.03369914209549321;0.004122767384023106;5.873742558254037;22.98830450013552;0.03312541688092558;0.004404975649059254;5.773742558254037;21.793846783938672;0.03140424123722269;0.0036749644001005275;5.473742558254036;7.458743381113068;0.01074781238893709;0.0010290458670258913;1.8733379876003582;1.1188115071669602;0.0016121718583405635;0.00010719227781519705;0.28100069814005374;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936668993800178;6.345225750039886;100.0;40.0;0.6873337987600359;2.7366371984393845;100.0;40.0;1.5683344969000896;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.319403872513626;13.216291895658648;100.0;40.0;1.8733379876003582;100.0;40.0;0.28100069814005374
