;plant_to_j1_m_dot;plant_to_j1_velocity;plant_to_j1_delta_p;j1_to_north_m_dot;j1_to_north_velocity;j1_to_north_delta_p;j1_to_south_m_dot;j1_to_south_velocity;j1_to_south_delta_p;plant_to_industrial_m_dot;plant_to_industrial_velocity;plant_to_industrial_delta_p
129;311.5366927870472;1.7956579307038398;2.2923292732389444;133.51572548016307;1.570546295076245;3.9724403308367973;178.0209673068841;2.094061726768327;4.951107726308631;133.51572548016307;1.570546295076245;1.9094787782082008
130;299.40444252567215;1.7257291810460482;1.5328457630375083;128.31618965385948;1.5093841233638905;1.7204226330135526;171.08825287181264;2.0125121644851873;4.571865081040539;128.31618965385948;1.5093841233638905;1.8351174752144568
131;334.1193212393747;1.9258213330106069;2.4584953187369445;143.19399481687486;1.684391836452426;6.39966503211408;190.92532642249984;2.245855781936568;5.65701928985699;143.19399481687486;1.684391836452426;2.047892810276506
132;314.1461306502416;1.8106983991372867;2.311529871239089;134.6340559929607;1.5837012237352364;1.8051305741663024;179.51207465728095;2.111601631646982;3.647818968220929;134.6340559929607;1.5837012237352364;1.9254726124440567
133;341.79403112604757;1.9700573860757125;2.514966875841335;146.48315619687753;1.7230822618738013;4.551984277636023;195.31087492917004;2.297443015831735;5.896923447484967;146.48315619687753;1.7230822618738013;2.094932841183953
134;311.06419776130656;1.792934529384403;2.2888525907034927;133.3132276119885;1.5681643114149297;1.7874213276006068;177.75097014931802;2.09088574855324;4.936337979594095;133.3132276119885;1.5681643114149297;1.9065827494406442
135;347.9065463693279;2.005289147621846;2.55994359270874;149.1028055868548;1.7538972136634225;4.658697431987183;198.80374078247308;2.338529618217897;3.834051662367272;149.1028055868548;1.7538972136634225;2.1323978281622162
136;297.4611250684337;1.714528146032331;1.5185465694029756;127.48333931504301;1.4995872997367325;5.697520135777859;169.9777857533907;1.9994497329823102;4.033449117580787;127.48333931504301;1.4995872997367325;1.8232064434489152
137;294.0212625337772;1.694701215260137;1.493235593949111;126.00911251447593;1.4822459608689247;5.6316335899275245;168.01215001930126;1.976327947825233;3.5368040909204037;126.00911251447593;1.4822459608689247;1.8021227487768081
138;298.3303948977975;1.7195385069277185;1.5249427748013429;127.85588352762748;1.503969539586926;1.714250994969901;170.47451137016998;2.0052927194492347;4.538291370083066;127.85588352762748;1.503969539586926;1.8285343946345605
139;258.18341006547126;1.488136385196616;1.8997485768467437;110.65003288520197;1.301577013291501;2.950520567216949;147.5333771802693;1.7354360177220016;4.747393361549549;110.65003288520197;1.301577013291501;1.5824644538498496
140;265.4976103034416;1.5302945064329003;1.283354689063277;113.7846901300464;1.3384500056264435;1.525588912188194;151.71292017339522;1.7846000075019248;3.3794589727219453;113.7846901300464;1.3384500056264435;1.6272948396674087
141;278.3939650535407;1.60462745731909;1.3782478178541573;119.31169930866028;1.4034642483840438;3.3376301230396805;159.0822657448804;1.8712856645120586;3.450599177563089;119.31169930866028;1.4034642483840438;1.7063395117131233
142;243.579990031519;1.4039641268190437;1.7922946299817577;104.39142429922242;1.2279569622323998;1.3996469934259868;139.18856573229658;1.6372759496432;4.478870378963162;104.39142429922242;1.2279569622323998;1.4929567929877203
143;264.98607093325734;1.5273460584708924;1.279590712941565;113.565458971396;1.3358711881669614;3.080817584220978;151.42061196186137;1.7811615842226156;3.495979403831618;113.565458971396;1.3358711881669614;1.6241594992911388
144;241.37489531054393;1.3912542409040043;1.7760692437072394;103.44638370451882;1.2168404439393625;1.3869761899004893;137.9285116060251;1.6224539252524832;4.438323807681566;103.44638370451882;1.2168404439393625;1.4794412692271885
145;246.36237813451802;1.4200014584692882;1.8127678193224954;105.58387634336486;1.241983782917745;1.4156350109244809;140.77850179115316;1.65597837722366;4.530032034958341;105.58387634336486;1.241983782917745;1.510010678319447
146;227.0716606700613;1.3088122130095348;1.6708241017142995;97.31642600145484;1.1447337140025087;2.354611375389471;129.75523466860648;1.5263116186700119;2.739150324629212;97.31642600145484;1.1447337140025087;1.3917735124650563
147;226.27370651615598;1.3042129066100874;1.6649526467362816;96.97444564978113;1.140710997035062;2.339327496333822;129.29926086637485;1.5209479960467494;4.1606480135017465;96.97444564978113;1.140710997035062;1.3868826711672486
148;243.87904028300906;1.4056878144879443;1.7944950823250352;104.51958869271817;1.229464560776628;1.401365380824424;139.3594515902909;1.6392860810355037;4.4843692186381565;104.51958869271817;1.229464560776628;1.4947897395460523
149;251.22178033115358;1.448010435565392;1.8485239602962449;107.6664772847801;1.2664814305236665;4.811859538463779;143.5553030463735;1.688641907364889;4.619385156925229;107.6664772847801;1.2664814305236665;1.5397950523084092
150;260.87521663081753;1.503651616368081;1.249342488980529;111.80366427035035;1.3151471863277677;4.996759826473281;149.07155236046717;1.7535295817703571;3.3539604470455817;111.80366427035035;1.3151471863277677;1.59896314447145
151;272.2109984683254;1.568989623185671;1.332752710449793;116.66185648642515;1.3722941310661845;5.21388347669523;155.54914198190022;1.8297255080882464;3.721823791413427;116.66185648642515;1.3722941310661845;1.668442712542474
152;268.01686946765517;1.54481519629851;1.3018917399555445;114.86437262899508;1.351150317462254;3.1388689873185935;153.1524968386601;1.8015337566163385;3.3933559704754153;114.86437262899508;1.351150317462254;1.6427359482823758
153;288.32128836145887;1.6618472880525101;1.4512944102798002;123.56626644062523;1.4535107475677933;3.527776396534169;164.75502192083366;1.9380143300903914;3.5053613043295018;123.56626644062523;1.4535107475677933;1.7671863192313597
154;295.43537377837373;1.702851972875687;1.5036408164370472;126.6151601907316;1.4893749033898138;5.658719237803243;168.82021358764214;1.985833204519752;3.544604757508612;126.6151601907316;1.4893749033898138;1.8107901560970383
155;284.09438518908246;1.6374839550020974;1.420192282981401;121.75473650960676;1.4322017099143711;5.441495858337276;162.3396486794757;1.9096022798858283;3.482044424222413;121.75473650960676;1.4322017099143711;1.7412786746679285
156;324.75144976427725;1.8718261115887391;2.3895652488366883;139.1791927561188;1.6371656952671187;6.220234404510329;185.57225700815843;2.182887593689492;5.36418850560767;139.1791927561188;1.6371656952671187;1.9904750094433055
157;302.1058556379579;1.741299783133999;1.552723127405105;129.47393813055336;1.5230027257731769;5.786484520414805;172.63191750740452;2.0306703010309026;4.656308694763775;129.47393813055336;1.5230027257731769;1.8516750465327378
158;273.50079103312646;1.576423823719895;1.3422431792168874;117.21462472848275;1.378796347276876;1.571576383674251;156.2861663046437;1.838395129702502;3.423606945348559;117.21462472848275;1.378796347276876;1.6763481425858677
159;294.33342435411157;1.6965004763466298;1.4955325229956977;126.1428961517621;1.4838196586122128;5.637612684696857;168.1905282023495;1.9784262114829507;3.5385260702139734;126.1428961517621;1.4838196586122128;1.8040360591029945
160;264.0749704890755;1.5220945912243642;1.272886712201316;113.17498735246092;1.3312780681262661;5.058047371300403;150.89998313661457;1.7750374241683549;3.3716112599557944;113.17498735246092;1.3312780681262661;1.6185751588161292
161;277.69959578713076;1.600625201055433;1.3731385545388504;119.0141124801989;1.399963732701545;1.5957033427449214;158.68548330693187;1.8666183102687266;3.4467688260564024;119.0141124801989;1.399963732701545;1.7020835655945838
162;271.28824361976956;1.5636709814324914;1.3259629550202017;116.26639012275838;1.3676422578126748;3.20152833515454;155.0218534970112;1.8235230104169;3.6929793493551886;116.26639012275838;1.3676422578126748;1.6627869395898784
163;239.51140299240507;1.3805133078539156;1.762357414281594;102.64774413960217;1.2074460418547368;4.587560949296112;136.8636588528029;1.6099280558063158;4.404058511324269;102.64774413960217;1.2074460418547368;1.468019503774756
164;248.0972396487752;1.4300009799024769;1.825533165832949;106.32738842090365;1.2507297200313208;2.7573317630369334;141.76985122787156;1.6676396267084281;4.561932109536734;106.32738842090365;1.2507297200313208;1.5206440365122444
165;242.83593814559484;1.3996755062464161;1.7868197952081908;104.07254491954063;1.2242059821397226;4.651238533965511;138.7633932260542;1.6322746428529638;4.465188992606893;104.07254491954063;1.2242059821397226;1.4883963308689638
166;246.7468720496368;1.4222176325636262;1.8155969777407994;105.74865944984434;1.2439221276066703;2.7314670501773195;140.99821259979248;1.658562836808894;4.537101985191504;105.74865944984434;1.2439221276066703;1.5123673283971677
167;257.01665535264164;1.4814113592148108;1.8911634372955028;110.14999515113212;1.295695066368639;1.4768560786876586;146.86666020150952;1.7275934218248525;4.725939451800509;110.14999515113212;1.295695066368639;1.5753131506001694
168;243.63797566183695;1.404298348627768;1.7927212961205548;104.4162752836444;1.2282492845140829;2.6719197739896767;139.22170037819254;1.637665712685444;4.479936600051367;104.4162752836444;1.2282492845140829;1.4933122000171222
169;237.57033634810148;1.3693252462400916;1.7480747824341594;101.81585843490062;1.19766056522457;4.55038208671949;135.75447791320084;1.59688075363276;4.368366803250712;101.81585843490062;1.19766056522457;1.456122267750237
170;245.08063581558235;1.412613658529816;1.8033365853572116;105.03455820667814;1.2355221503176232;2.699552242848112;140.0460776089042;1.6473628670901643;4.506463770155466;105.03455820667814;1.2355221503176232;1.5021545900518216
171;253.44510135124725;1.4608253755537313;1.8648834581536995;108.61932915053453;1.2776898328458293;4.854444653669564;144.82577220071272;1.7035864437944392;4.6602668675227825;108.61932915053453;1.2776898328458293;1.5534222891742606
172;236.6540527976748;1.3640439042274453;1.7413326436946108;101.42316548471776;1.1930413156508268;1.3598495239181159;135.23088731295704;1.5907217542011027;4.351518476537971;101.42316548471776;1.1930413156508268;1.45050615884599
173;245.65694326516217;1.4159354214756306;1.8075771337986772;105.28154711364091;1.2384274823402017;4.705271589438456;140.37539615152124;1.6512366431202692;4.51706072586092;105.28154711364091;1.2384274823402017;1.5056869086203062
174;276.1113748553165;1.5914708973154508;1.3614522093388732;118.3334463665642;1.3919570530455838;1.5865771881218662;157.77792848875228;1.8559427373941118;3.4380077176182677;118.3334463665642;1.3919570530455838;1.692349000663324
175;277.4548355939295;1.5992144343874344;1.371337575813746;118.9092152545412;1.3987298259948404;5.314323047092859;158.5456203393883;1.8649731013264546;3.44541865458402;118.9092152545412;1.3987298259948404;1.700583375069715
176;270.83359636589654;1.5610504524033544;1.3226175988127928;116.07154129966993;1.3653502499154702;5.1875009495268625;154.7620550662266;1.820466999887294;3.4088938904850155;116.07154129966993;1.3653502499154702;1.6600003038485962
177;292.7181875915676;1.68719045678945;1.4836473916461066;125.45065182495753;1.4756767843639507;5.606674712628991;167.26753576661008;1.9675690458186013;3.529615934258427;125.45065182495753;1.4756767843639507;1.7941359080412775
178;284.25673947393494;1.638419744480284;1.4213869078471708;121.82431691740068;1.4330201846766333;5.444605564880825;162.43242255653428;1.9106935795688447;1.5680464026856784;121.82431691740068;1.4330201846766333;1.7422737807618642
179;287.8631958151368;1.6592069007952641;1.4479237031428904;123.36994106363004;1.4512013709579568;5.513683020356979;164.49325475150675;1.9349351612772763;3.502834326884088;123.36994106363004;1.4512013709579568;1.7643785665142333
180;299.92488900626523;1.7287289684612104;1.5366752788866518;128.53923814554224;1.5120078441351696;3.7500298029451735;171.385650860723;2.016010458846893;4.588133744789504;128.53923814554224;1.5120078441351696;1.8383074092828813
181;265.9200410040082;1.5327293433404223;1.2864629914984114;113.96573185886066;1.3405796005892907;3.0987066891690374;151.95430914514756;1.7874394674523877;3.3817892286083433;113.96573185886066;1.3405796005892907;1.6298840128745178
182;265.61558672874617;1.5309745075648344;1.2842227756146822;113.83525145517693;1.3390447588030625;1.5262668223439155;151.78033527356925;1.7853930117374166;3.3801097664714375;113.83525145517693;1.3390447588030625;1.6280179438335107
183;277.0630020037827;1.5969559553384056;1.3684544110703047;118.7412865730497;1.3967544798878182;5.306817932704476;158.32171543073295;1.862339306517091;1.5283635646188904;118.7412865730497;1.3967544798878182;1.6981817384654327
184;263.56460995252564;1.5191529379097082;1.2691314100974997;112.95626140822526;1.3287051935070333;5.048272011804838;150.60834854430036;1.7716069246760444;1.4539023393997939;112.95626140822526;1.3287051935070333;1.6154470437775483
185;271.8099021246416;1.5666777548016653;1.3298013891085088;116.48995805341782;1.3702720887478121;3.211520094026642;155.3199440712238;1.8270294516637502;3.414279489207333;116.48995805341782;1.3702720887478121;1.6659843024289511
186;247.59074160893022;1.4270815895282736;1.821806284504179;106.11031783239865;1.248176317371668;1.4226933708643623;141.48042377653155;1.6642350898288907;3.116448574000006;106.11031783239865;1.248176317371668;1.5175395955886541
187;233.31267860618544;1.3447846477568173;1.71674635883849;99.99114797407947;1.1761964849184992;1.3406494888888667;133.32153063210598;1.5682619798913324;4.2900783644443745;99.99114797407947;1.1761964849184992;1.430026121481458
188;252.89678708955148;1.4576649617876232;1.8608488873884548;108.38433732409348;1.2749256225547725;2.8492614838707158;144.512449765458;1.6999008300730303;4.650184641537165;108.38433732409348;1.2749256225547725;1.5500615471790546
189;236.73410128536517;1.364505293543985;1.7419216513327467;101.4574719794422;1.1934448631580044;1.3603094944810077;135.27662930592297;1.5912598175440062;4.352990382339227;101.4574719794422;1.1934448631580044;1.4509967941130753
190;239.5368199205726;1.3806598077998125;1.762544435489122;102.65863710881683;1.2075741759182035;2.5933669297804083;136.87818281175578;1.6100989012242712;4.404525869610469;102.65863710881683;1.2075741759182035;1.4681752898701563
191;225.27713152208833;1.2984687749136585;1.657619712655734;96.54734208089499;1.1356869751431415;2.320239267261176;128.72978944119333;1.5142493001908555;4.142323313592007;96.54734208089499;1.1356869751431415;1.3807744378640021
192;256.27827610457257;1.4771554350063303;1.8857303425612724;109.83354690195968;1.2919726836790062;2.914029953187714;146.4447292026129;1.7226302449053417;3.276192159315525;109.83354690195968;1.2919726836790062;1.570787457360494
193;264.10562099510116;1.522271256848348;1.2731122427851251;113.18812328361477;1.3314325861647358;5.05863444591465;150.91749771148636;1.7752434482196477;3.3717803374446955;113.18812328361477;1.3314325861647358;1.6187630226926881
194;249.03256596485545;1.435392081997836;1.8324154238270245;106.72824255636661;1.2554449696774075;2.7752468452789034;142.30432340848884;1.6739266262365438;4.5791305884890265;106.72824255636661;1.2554449696774075;1.526376862829675
195;267.2682515330348;1.5405002576011055;1.2963833075758795;114.54353637130063;1.3473763186015504;1.5357632810807944;152.72471516173417;1.7965017581354004;3.3892263668588383;114.54353637130063;1.3473763186015504;1.6381474998195142
196;255.60632238510743;1.4732823791083904;1.8807860158830514;109.54556673647461;1.2885851712318286;1.4687520948691044;146.06075564863283;1.7181135616424383;4.700006703581138;109.54556673647461;1.2885851712318286;1.5666689011937127
197;270.48363209449985;1.559033302790015;1.320042514200019;115.92155661192851;1.3635859791166312;5.180797792996319;154.56207548257137;1.8181146388221754;3.406963381404217;115.92155661192851;1.3635859791166312;1.6578552937588222
198;278.0452946168744;1.602617765204814;1.375682253452954;119.16226912151758;1.4017065001791376;5.325632599464808;158.8830254953568;1.8689420002388504;3.4486758056671425;119.16226912151758;1.4017065001791376;1.7042024318287388
199;327.87591913774895;1.8898351562361726;2.4125555185993695;140.51825105903524;1.6529170462707048;1.8840239889103754;187.3576680787137;2.203889395027607;5.461856457119266;140.51825105903524;1.6529170462707048;2.00962558817107
200;310.33330011188355;1.7887217281603227;2.2834745465876454;132.9999857622358;1.5644796456212737;3.949390750840706;177.33331434964776;2.085972860828365;4.913490811755013;132.9999857622358;1.5644796456212737;1.9021029126094515
201;301.72011683993276;1.739076433692694;1.5498848089693968;129.30862150282832;1.521058105270578;5.779096144645053;172.41149533710444;2.028077473694104;3.579273306679055;129.30862150282832;1.521058105270578;1.8493107662864172
202;343.24048525460563;1.978394563966729;2.5256100816596545;147.1030651091167;1.7303742541983056;4.579689415647057;196.13742014548893;2.307165672264407;3.808312253834014;147.1030651091167;1.7303742541983056;2.1037984853474843
203;309.68697038513903;1.7849963657020655;2.2787187647260407;132.72298730791672;1.5612213111096784;3.937011060447107;176.9639830772223;2.0816284148129047;4.89328715703266;132.72298730791672;1.5612213111096784;1.8981414116834998
204;338.4398202580938;1.9507241406322575;2.4902861369773497;145.04563725346875;1.7061727177541612;1.9447257421210038;193.39418300462503;2.2748969570055486;5.792073994585076;145.04563725346875;1.7061727177541612;2.0743741249290717
205;295.6873000840362;1.7043040441057844;1.5054945243903628;126.72312860744408;1.4906449365356715;5.663544591700879;168.96417147659213;1.9875265820475623;3.5459944594311317;126.72312860744408;1.4906449365356715;1.8123342693442817
206;303.51387019517904;1.7494154002178228;1.5630834896397738;130.077372940791;1.530100933135122;3.8187725423066947;173.43649725438803;2.0401345775134963;4.700321895427507;130.077372940791;1.530100933135122;1.8603050858785681
207;323.9410101973658;1.8671548408544265;2.3836019244950126;138.83186151315675;1.6330800357327344;6.204711381963277;185.10914868420903;2.177440047643646;5.338854932810879;138.83186151315675;1.6330800357327344;1.9855076422282487
208;322.9079456759863;1.8612003881569013;2.3760004955194485;138.3891195754227;1.6278720596124505;4.190243387585299;184.51882610056362;2.170496079483267;5.306562314922187;138.3891195754227;1.6278720596124505;1.979175756367721
209;301.70400702099175;1.7389835787423356;1.5497662707348963;129.30171729471076;1.520976891028282;1.7336362739684055;172.402289726281;2.027969188037709;3.5791844400309465;129.30171729471076;1.520976891028282;1.8492120255663005
210;285.0122080880807;1.6427741696244063;1.426945748456689;122.14808918060598;1.4368287197881102;5.459075683085525;162.86411890747468;1.9157716263841476;3.48710741374991;122.14808918060598;1.4368287197881102;1.7469042185873682
211;270.36039098507496;1.558322956687449;1.3191356893882327;115.86873899360354;1.3629646851493722;5.178437253607037;154.4916519914714;1.8172862468658297;3.406283546060103;115.86873899360354;1.3629646851493722;1.657099921154252
212;245.1203775636954;1.4128427249185638;1.8036290105343367;105.05159038444087;1.235722499928773;2.7003134495774055;140.0687871792545;1.647629999905031;4.507194528615587;105.05159038444087;1.235722499928773;1.5023981762051952
213;254.18246287153954;1.4650754337085625;1.870309064308803;108.93534123065979;1.2814070848762937;2.8738871005938202;145.24712164087975;1.7085427798350585;4.673825233591346;108.93534123065979;1.2814070848762937;1.5579417445304484
214;257.27856221978277;1.482920957133696;1.8930905835749312;110.26224095133546;1.2970154144026498;2.933189264447757;147.01632126844729;1.7293538858701998;4.730755310891125;110.26224095133546;1.2970154144026498;1.576918436963708
215;275.40757556401;1.5874142875859443;1.3562735586203543;118.03181809886144;1.3884089978885812;1.5825330523046126;157.37575746514858;1.851211997184775;3.4341253472337074;118.03181809886144;1.3884089978885812;1.688035255791588
216;266.88507273732046;1.5382916636879889;1.2935638259846665;114.37931688742303;1.3454446038087364;3.117190743954166;152.5057558498974;1.793926138411649;3.38711263638646;114.37931688742303;1.3454446038087364;1.6357989104057586
217;241.72192838792722;1.393254495487325;1.778622760196585;103.59511216625451;1.218589937744016;4.629900979270578;138.1268162216727;1.6247865836586883;4.444704940099756;103.59511216625451;1.218589937744016;1.481568313366585
218;266.65174354269936;1.5369467838440196;1.2918469580987484;114.27931866115688;1.344268324061825;3.112721595979578;152.3724248815425;1.7923577654157667;3.385825521769779;114.27931866115688;1.344268324061825;1.6343687830538907
219;258.18105255116683;1.48812279678358;1.8997312299364848;110.64902252192861;1.3015651283821397;2.9504754117862455;147.5320300292382;1.735420171176187;4.747350012336074;110.64902252192861;1.3015651283821397;1.5824500041120242
220;254.6951504980177;1.4680305000740148;1.8740814894561888;109.15506449915044;1.2839916910268352;4.878387883840559;145.54008599886726;1.7119889213691135;4.683252368486937;109.15506449915044;1.2839916910268352;1.5610841228289791
221;282.3149782250729;1.6272276792540028;1.4070991650051097;120.99213352503124;1.423231206344609;3.4127325469020096;161.32284470004166;1.8976416084594787;1.5573350586141617;120.99213352503124;1.423231206344609;1.7303722873490688
222;301.44767590772983;1.7375061187606649;1.5478801516093594;129.1918611033128;1.519684651977258;1.732163357116936;172.25581480441707;2.026246202636344;4.635734620162939;129.1918611033128;1.519684651977258;1.8476409142580648
223;313.5358998544024;1.8071811063320458;2.3070397102111215;134.3725285090296;1.5806248743428974;6.005413656317999;179.1633713453728;2.1074998324571967;5.0136010445577845;134.3725285090296;1.5806248743428974;1.92173237002176
224;296.52526836464773;1.7091339868495974;1.511660408744167;127.0822578705633;1.494869376253292;5.6795948945793775;169.44301049408443;1.9931591683377234;3.5506169466601376;127.0822578705633;1.494869376253292;1.817470366265401
225;314.9774702174899;1.8154901348191497;2.3176469806201907;134.99034437892422;1.587892246197507;6.033025251510284;179.98712583856565;2.1171896615966763;5.058663167911595;134.99034437892422;1.587892246197507;1.9305680804832912
226;334.16591915430183;1.9260899174741082;2.4588381925201386;143.21396535184363;1.6846267499773542;4.4058767096404035;190.9519538024582;2.246168999969806;5.658475896516121;143.21396535184363;1.6846267499773542;2.048178419425355
227;351.30529325014675;2.0248790929871876;2.584952033600665;150.55941139292003;1.7710312766651788;4.678227139056055;200.7458818572267;2.3613750355535714;3.8528001811533867;150.55941139292003;1.7710312766651788;2.1532295157023453
228;325.29050668236425;1.8749331672020095;2.3935317028110754;139.41021714958467;1.6398832366198335;6.230559409649823;185.88028953277956;2.186510982159778;4.545166820497874;139.41021714958467;1.6398832366198335;1.9937790110879436
229;329.3021907905267;1.898056004900054;2.423050219021345;141.12951033879716;1.6601072929154994;6.307398529314208;188.17268045172955;2.2134763905539994;4.618932375375682;141.12951033879716;1.6601072929154994;2.0183675293805465
230;307.61172920803585;1.7730349391219364;2.2634488584535357;131.83359823201536;1.5507594219725394;3.8972622415370033;175.7781309760205;2.0676792292967194;4.82841708457137;131.83359823201536;1.5507594219725394;1.885421789632267
231;299.2670908936252;1.7249375036831869;1.531835111084919;128.25732466869653;1.5086916941835455;1.719633390026837;171.0097662249287;2.011588925578061;4.5675715991928065;128.25732466869653;1.5086916941835455;1.834275616028627
232;324.1463945455313;1.868338650152543;2.385113170407501;138.91988337665626;1.634115437451204;4.2139644280060935;185.22651116887502;2.178820583268272;5.345275052888924;138.91988337665626;1.634115437451204;1.9867664893023758
233;320.1525622831448;1.8453187082262885;2.355726010501645;137.2082409784906;1.6139813774573952;4.1374672395797685;182.94432130465415;2.151975169943194;5.220431641377164;137.2082409784906;1.6139813774573952;1.9622873890059518
234;285.63769534285234;1.646379398721297;1.4315481685803788;122.4161551469367;1.4399819813888892;5.471056160292132;163.22154019591562;1.919975975185186;3.4905577911854113;122.4161551469367;1.4399819813888892;1.7507379712934825
235;287.4470846454347;1.656808488861037;1.4448619006736645;123.19160770518629;1.4491036345723356;1.651713869193392;164.2554769402484;1.9321381794297812;3.5005389314469344;123.19160770518629;1.4491036345723356;1.7618281271396181
236;267.1002869690353;1.5395321311864458;1.2951474015146118;114.47155155815798;1.3465295608044716;1.5347981316160384;152.62873541087734;1.7953727477392958;3.3882998233726758;114.47155155815798;1.3465295608044716;1.6371180070571085
237;255.0750148757152;1.470219990102628;1.8768765831097376;109.31786351816365;1.285906696882765;1.465699122586739;145.75715135755155;1.7145422625103537;4.690237192277563;109.31786351816365;1.285906696882765;1.5634123974258542
238;267.09741525929786;1.5395155790162387;1.2951262710845601;114.47032082541337;1.3465150836876725;3.1212579167464765;152.6270944338845;1.7953534449168969;3.3882839821506447;114.47032082541337;1.3465150836876725;1.6371004056992982
239;281.1518940093881;1.6205238095515713;1.398541033470091;120.49366886116633;1.4173677634561848;5.3851358793927995;160.6582251482218;1.8898236846082466;3.4658127502864033;120.49366886116633;1.4173677634561848;1.723243481405696
240;262.35277067474976;1.5121680502214891;1.260214532197646;112.43690171774988;1.3225959622928476;3.030379795945469;149.91586895699987;1.7634612830571306;3.362111083359957;112.43690171774988;1.3225959622928476;1.608019407042976
241;281.46970444116107;1.6223556285169975;1.40087952576638;120.62987333192618;1.4189699374784237;5.391223166711336;160.83983110923492;1.8919599166378986;1.5526722720128667;120.62987333192618;1.4189699374784237;1.7251914133476278
242;231.48895002281716;1.334272907823778;1.7033271163707804;99.2095500097788;1.1670025432861035;2.439219389384893;132.27940001303838;1.5560033910481381;4.256544230830773;99.2095500097788;1.1670025432861035;1.4188480769435912
243;272.5979754464313;1.5712201093397071;1.3356001395826045;116.82770376275626;1.3742449935915806;1.56638867050712;155.77027168367502;1.8323266581221076;3.418626740708114;116.82770376275626;1.3742449935915806;1.6708145818742621
244;263.82043798660027;1.5206274982068366;1.271013827498089;113.06590199425725;1.3299948963908192;1.5159516296247926;150.754535992343;1.7733265285210922;3.3702071814610797;113.06590199425725;1.3299948963908192;1.6170150715997802
245;270.38784660536743;1.558481207395831;1.319337711569146;115.88050568801461;1.3631030968476658;5.178963133919702;154.50734091735282;1.8174707957968879;3.406434999590151;115.88050568801461;1.3631030968476658;1.657268202854305
246;287.98510429816776;1.6599095658085445;1.4488207223087803;123.4221875563576;1.4518159467713219;3.521337183781618;164.56291674181017;1.9357545956950963;3.5035068110567664;123.4221875563576;1.4518159467713219;1.7651257711505435
247;268.08916874663197;1.545231920160208;1.3024237278640953;114.89535803427084;1.3515147989739429;5.134934646557534;153.19381071236114;1.8020197319652576;3.3937547952298477;114.89535803427084;1.3515147989739429;1.643179086898411
248;306.88556327075355;1.7688494108856871;2.2581056309178984;131.52238425889436;1.5470986101040995;1.763410269875493;175.3631790118592;2.0627981468054664;4.805717825569493;131.52238425889436;1.5470986101040995;1.8809709545338598
249;326.77937050818747;1.8835147892018458;2.404486964938526;140.04830164636604;1.6473890284564248;1.8777230567512435;186.73106886182143;2.196518704608567;5.42757938617358;140.04830164636604;1.6473890284564248;2.002904593867994
250;355.3455803101616;2.0481667944670097;2.614681014213204;152.29096299006926;1.7913995286883468;4.921653490768198;203.05461732009238;2.3885327049177962;3.875087630175699;152.29096299006926;1.7913995286883468;2.177993347949358
251;322.9996990885941;1.8617292431740886;2.376675629583943;138.42844246654033;1.628334615021069;1.8560045004039523;184.5712566220538;2.171112820028092;3.696657937409074;138.42844246654033;1.628334615021069;1.9797381337642177
252;318.9967777755722;1.8386569131143207;2.3472215912097707;136.7129047609595;1.6081547345023215;1.8330031168339553;182.28387301461268;2.144206312669762;5.184302913023515;136.7129047609595;1.6081547345023215;1.9552033246228835
253;323.3125993560264;1.8635327605758676;2.3789779922245113;138.56254258115416;1.6299120354890972;1.8578024720620414;184.75005677487223;2.1732160473187965;5.319211405464314;138.56254258115416;1.6299120354890972;1.9816559701995105
254;344.95567070978825;1.9882806750943574;2.5382306490566258;147.83814458990923;1.7390209986248024;6.607222639151985;197.117526119879;2.31869466483307;5.995753304542848;147.83814458990923;1.7390209986248024;2.1143112445286354
255;326.27703430390585;1.8806193871192585;2.4007907069607555;139.83301470167393;1.6448566068098471;6.249455193046532;186.44401960223192;2.1931421424131297;3.7147367126186763;139.83301470167393;1.6448566068098471;1.9998256617748904
256;301.7001399274504;1.738961289306301;1.549737816135703;129.3000599689073;1.520957395894724;1.733614053071492;172.40007995854307;2.0279431945262987;4.643626406155734;129.3000599689073;1.520957395894724;1.8491883232762603
257;307.0274062937693;1.7696669760556663;2.2591493311348927;131.5831741259011;1.5478136816813408;1.764225321065357;175.44423216786817;2.0637515755751212;4.810151704042358;131.5831741259011;1.5478136816813408;1.8818403424697154
258;288.06131222190214;1.6603488186022104;1.4493814705560135;123.45484809510091;1.4522001328882308;5.51747770854191;164.60646412680123;1.9362668438509745;3.5039271970813486;123.45484809510091;1.4522001328882308;1.7655928667334115
259;286.99016124739796;1.6541748404260206;1.4414997962885372;122.995783391742;1.4468001519761116;1.6490883191217063;163.99437785565598;1.929066869301482;4.183806413468901;122.995783391742;1.4468001519761116;1.7590275403964886
260;254.39497021168955;1.4663002990278267;1.8718727221631828;109.0264158050098;1.2824783956511605;1.4617914844048185;145.36855440667975;1.7099711942015474;4.677732750095419;109.0264158050098;1.2824783956511605;1.5592442500318062
261;258.866911770213;1.4920760022150457;1.904777875168143;110.94296218723413;1.305022742462139;2.963612243397185;147.92394958297885;1.7400303232828522;3.3237911579166175;110.94296218723413;1.305022742462139;1.5866537902275248
262;258.0971314723822;1.487639086343809;1.8991137272474155;110.61305634530666;1.3011420580266553;4.94354885268486;147.48407512707558;1.7348560773688741;4.7458068985774675;110.61305634530666;1.3011420580266553;1.5819356328591554
