;j_1_T_supply;j_1_T_return;V_1_T_supply;V_1_T_return;V_1_Q_demand;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_11_T_supply;j_12_T_supply;j_13_T_supply;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand;V_18_T_supply;V_18_T_return;V_18_Q_demand;V_19_T_supply;V_19_T_return;V_19_Q_demand;V_20_T_supply;V_20_T_return;V_20_Q_demand;V_21_T_supply;V_21_T_return;V_21_Q_demand;V_22_T_supply;V_22_T_return;V_22_Q_demand;V_23_T_supply;V_23_T_return;V_23_Q_demand;V_24_T_supply;V_24_T_return;V_24_Q_demand
358;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5917280621016552;100.0;40.0;0.6834561242033103;100.0;40.0;1.5586403105082756;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8345612420331023;100.0;40.0;0.27518418630496533;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.611761321089987
359;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5865010885542832;100.0;40.0;0.6730021771085667;100.0;40.0;1.5325054427714166;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.730021771085667;100.0;40.0;0.25950326566285004;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3467930136864728
360;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940000249507054;100.0;40.0;0.6880000499014111;100.0;40.0;1.5700001247535276;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8800004990141104;100.0;40.0;0.28200007485211653;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.738470396742909
361;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5917098373241638;100.0;40.0;0.6834196746483276;100.0;40.0;1.5585491866208192;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8341967464832765;100.0;40.0;0.27512951197249147;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.610775477035854
362;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5865269668901505;100.0;40.0;0.6730539337803013;100.0;40.0;1.5326348344507532;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7305393378030127;100.0;40.0;0.2595809006704519;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.348023570677051
363;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939967934418027;100.0;40.0;0.6879935868836056;100.0;40.0;1.5699839672090141;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8799358688360561;100.0;40.0;0.2819903803254084;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7382846058026677
364;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5916918716008865;100.0;40.0;0.6833837432017733;100.0;40.0;1.558459358004433;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8338374320177324;100.0;40.0;0.27507561480265985;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.6098041051712157
365;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5865525425749345;100.0;40.0;0.6731050851498693;100.0;40.0;1.5327627128746732;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7310508514986933;100.0;40.0;0.259657627724804;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.349240470992737
366;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939935345074663;100.0;40.0;0.6879870690149329;100.0;40.0;1.5699676725373322;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8798706901493285;100.0;40.0;0.2819806035223993;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7380972547260916
367;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5916741596915567;100.0;40.0;0.6833483193831136;100.0;40.0;1.558370798457784;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8334831938311353;100.0;40.0;0.2750224790746703;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.6088469022735765
368;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5865778212453512;100.0;40.0;0.6731556424907026;100.0;40.0;1.5328891062267564;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7315564249070259;100.0;40.0;0.2597334637360539;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3504439579386633
369;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939902494788534;100.0;40.0;0.6879804989577071;100.0;40.0;1.5699512473942676;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8798049895770708;100.0;40.0;0.2819707484365606;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7379084204484845
370;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5916566964961532;100.0;40.0;0.6833133929923065;100.0;40.0;1.5582834824807663;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8331339299230651;100.0;40.0;0.27497008948845975;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.607903573527142
371;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.586602808393918;100.0;40.0;0.6732056167878362;100.0;40.0;1.5330140419695906;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7320561678783621;100.0;40.0;0.2598084251817543;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3516342688305123
372;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.593986939634956;100.0;40.0;0.6879738792699123;100.0;40.0;1.5699346981747806;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8797387926991223;100.0;40.0;0.28196081890486835;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7377181768825998
373;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5916394770502238;100.0;40.0;0.6832789541004475;100.0;40.0;1.5581973852511188;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.832789541004475;100.0;40.0;0.2749184311506712;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.6069738322325287
374;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5866275093736322;100.0;40.0;0.6732550187472645;100.0;40.0;1.533137546868161;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.732550187472644;100.0;40.0;0.2598825281208966;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.352811635182268
375;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.593983606204871;100.0;40.0;0.6879672124097419;100.0;40.0;1.5699180310243546;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8796721240974186;100.0;40.0;0.2819508186146128;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7375265950499386
376;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5916224965203938;100.0;40.0;0.6832449930407878;100.0;40.0;1.5581124826019694;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8324499304078774;100.0;40.0;0.2748674895611816;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.6060573995284506
377;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5866519294024648;100.0;40.0;0.6733038588049297;100.0;40.0;1.5332596470123243;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.733038588049297;100.0;40.0;0.2599557882073945;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.353976282886846
378;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939802503699565;100.0;40.0;0.6879605007399133;100.0;40.0;1.5699012518497832;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8796050073991328;100.0;40.0;0.28194075110986994;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7373337432055456
379;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.591605750200054;100.0;40.0;0.6832115004001083;100.0;40.0;1.5580287510002706;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.832115004001082;100.0;40.0;0.2748172506001623;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.605154004124796
380;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5866760735676813;100.0;40.0;0.6733521471353627;100.0;40.0;1.5333803678384068;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7335214713536269;100.0;40.0;0.26002822070304404;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3551284323899164
381;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939768732658846;100.0;40.0;0.6879537465317691;100.0;40.0;1.5698843663294226;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8795374653176908;100.0;40.0;0.2819306197976536;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7371396869566773
382;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5915892335052166;100.0;40.0;0.6831784670104333;100.0;40.0;1.557946167526083;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.831784670104332;100.0;40.0;0.2747677005156498;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.604263382046576
383;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.586699946829994;100.0;40.0;0.6733998936599881;100.0;40.0;1.53349973414997;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7339989365998807;100.0;40.0;0.2600998404899821;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.356268298857215
384;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939734759845887;100.0;40.0;0.6879469519691774;100.0;40.0;1.5698673799229437;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8794695196917746;100.0;40.0;0.28192042795376615;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7369444893756714
385;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5915729419705338;100.0;40.0;0.6831458839410675;100.0;40.0;1.5578647098526686;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8314588394106743;100.0;40.0;0.2747188259116011;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.603385276388218
386;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.586723554027556;100.0;40.0;0.673447108055112;100.0;40.0;1.53361777013778;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.73447108055112;100.0;40.0;0.260170662082668;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3573960923356356
387;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939700595761213;100.0;40.0;0.6879401191522426;100.0;40.0;1.5698502978806066;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8794011915224265;100.0;40.0;0.28191017872836394;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7367482111073396
388;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.591556871245471;100.0;40.0;0.6831137424909423;100.0;40.0;1.5577843562273557;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8311374249094226;100.0;40.0;0.2746706137364134;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.602519437077714
389;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5867468998798024;100.0;40.0;0.6734937997596051;100.0;40.0;1.533734499399013;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7349379975960515;100.0;40.0;0.2602406996394077;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3585120179083656
390;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.593966625050418;100.0;40.0;0.6879332501008363;100.0;40.0;1.5698331252520907;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.879332501008363;100.0;40.0;0.2818998751512544;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7365509104711965
391;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5915410170906288;100.0;40.0;0.6830820341812576;100.0;40.0;1.5577050854531438;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8308203418125755;100.0;40.0;0.2746230512718863;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.601665620650196
392;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5867699889911475;100.0;40.0;0.6735399779822949;100.0;40.0;1.5338499449557372;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.735399779822949;100.0;40.0;0.26030996697344233;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.359616275844334
393;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939631733789794;100.0;40.0;0.6879263467579589;100.0;40.0;1.5698158668948974;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8792634675795894;100.0;40.0;0.2818895201369384;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.736352643558786
394;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5915253753742022;100.0;40.0;0.6830507507484048;100.0;40.0;1.557626876871012;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8305075074840482;100.0;40.0;0.27457612612260723;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.600823590030446
395;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5867928258545398;100.0;40.0;0.6735856517090796;100.0;40.0;1.5339641292726989;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7358565170907956;100.0;40.0;0.2603784775636193;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.3607090617422015
396;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939597054964707;100.0;40.0;0.6879194109929417;100.0;40.0;1.5697985274823543;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.879194109929417;100.0;40.0;0.28187911648941255;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7361534643264007
397;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.59150994206858;100.0;40.0;0.6830198841371604;100.0;40.0;1.557549710342901;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.830198841371604;100.0;40.0;0.27452982620574057;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.599993114323992
398;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5868154148548883;100.0;40.0;0.6736308297097766;100.0;40.0;1.5340770742744416;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7363082970977666;100.0;40.0;0.260446244564665;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.361790566669135
399;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939562223022479;100.0;40.0;0.687912444604496;100.0;40.0;1.56978111151124;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8791244460449597;100.0;40.0;0.28186866690674395;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7359534246834087
400;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5914947132470678;100.0;40.0;0.6829894264941357;100.0;40.0;1.5574735662353394;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8298942649413574;100.0;40.0;0.2744841397412036;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.5991739686163515
401;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.586837760272359;100.0;40.0;0.6736755205447177;100.0;40.0;1.5341888013617941;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7367552054471767;100.0;40.0;0.2605132808170765;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.362860977294594
402;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.59395272466181;100.0;40.0;0.6879054493236199;100.0;40.0;1.5697636233090497;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.879054493236199;100.0;40.0;0.28185817398542984;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.735752574576448
403;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5914796850807371;100.0;40.0;0.6829593701614742;100.0;40.0;1.5573984254036857;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8295937016147423;100.0;40.0;0.27443905524221135;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.598365933780077
404;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5868598662855493;100.0;40.0;0.6737197325710985;100.0;40.0;1.5342993314277464;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.7371973257109854;100.0;40.0;0.2605795988566478;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.363920476019315
405;60.0;30.0;100.0;40.0;0.1;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5939492134081843;100.0;40.0;0.6878984268163688;100.0;40.0;1.5697460670409218;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;100.0;100.0;100.0;40.0;1.8789842681636875;100.0;40.0;0.2818476402245531;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.5;100.0;40.0;2.7355509620696887
